,model,coherence_c_npmi,coherence_c_v,coherence_u_mass,coherence_c_uci,diversity_topic,similarity_rbo,similarity_pjs,model,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15
0,"model_UMAP_{'n_components': 10, 'n_neighbors': 10, 'min_dist': 0.05}_HDBSCAN_{'min_cluster_size': 20, 'metric': 'euclidean', 'prediction_data': False}",-0.022371067237806866,0.5401632711779236,-0.39013304152963946,-3.465974739581625,1.0,0.0,0.0,"model_UMAP_{'n_components': 10, 'n_neighbors': 10, 'min_dist': 0.05}_HDBSCAN_{'min_cluster_size': 20, 'metric': 'euclidean', 'prediction_data': False}","['τουρισμός', 'προϊόντα', 'αγρότες', 'τουριστική', 'προϊόντων', 'πρωτογενή τομέα', 'τουριστικό']","['νοσοκομείο', 'σύστημα υγείας', 'νοσοκομεία', 'εμβολιασμού', 'εθνικό σύστημα', 'προσωπικό', 'συμπολίτες']","['σχολείο', 'εκπαίδευση', 'εκπαίδευσης', 'μαθητές', 'παιδείας', 'σχολεία', 'πανεπιστήμια']","['ροές', 'frontex', 'πρόσφυγες', 'μετανάστευση', 'μετανάστευσης', 'ασύλου', 'εε']","['μπορούμε μιλάμε', 'ανισότητες', 'οικονομικό χρηματοπιστωτικό', 'χρηματοπιστωτικό', 'οηε', 'παγκόσμιου χρηματοπιστωτικού', 'σταθερό φορολογικό']","['αέριο', 'έργου', 'φυσικό αέριο', 'δυτική', 'μετρό', 'θεσσαλονίκη', 'έργων']","['πολιτικής προστασίας', 'προστασίας', 'εκαβ', 'πολιτική προστασία', 'πυρκαγιές', 'πυροσβεστικής', 'κλιματικής']","['que', 'de', 'en', 'la', 'el', 'σαμαράς', 'αντώνης σαμαράς']","['επενδύσεων', 'ανθεκτικότητας', 'σχέδιο', 'τράπεζα', 'valdis', 'ελληνική οικονομία', 'ανάκαμψης ανθεκτικότητας']","['greece', 'european', 'europe', 'believe', 'people', 'greek', 'growth']","['νατο', 'alliance', 'μουσείο', 'nato', 'thank', 'πολιτισμού', 'security']","['φιντέλ', 'δυτικών βαλκανίων', 'δυτικών', 'vučić', 'τάρπον σπρινγκς', 'σπρινγκς', 'τάρπον']","['τσίπρα', 'κύριε μητσοτάκη', 'μητσοτάκη', 'λέτε', 'είπατε', 'πείτε', 'λέει']","['χρέος', 'συριζα', 'συνάδελφοι', 'κύριοι συνάδελφοι', 'μνημόνιο', 'αντιπολίτευση', 'αγορές']","['γερμανία', 'καγκελάριο', 'γερμανίας', 'μέρκελ', 'άνγκελα μέρκελ', 'άνγκελα', 'εμβόλια']","['corridor', 'μεσόγειο', 'brende', 'børge', 'børge brende', 'τουρκίας', 'κύπρο']"
