,model,coherence_c_npmi,coherence_c_v,coherence_u_mass,coherence_c_uci,diversity_topic,similarity_rbo,similarity_pjs,model,topic_0,topic_1
0,"model_UMAP_{'n_components': 30, 'n_neighbors': 15, 'min_dist': 0.2}_HDBSCAN_{'min_cluster_size': 15, 'metric': 'euclidean', 'prediction_data': False}",-0.19579070450807862,0.24085096297727954,-0.21454555588492352,-7.001203225857968,1.0,0.0,0.0,"model_UMAP_{'n_components': 30, 'n_neighbors': 15, 'min_dist': 0.2}_HDBSCAN_{'min_cluster_size': 15, 'metric': 'euclidean', 'prediction_data': False}","['ravi', 'ravi agrawal', 'agrawal', 'ιαπωνία', 'ταχύπλοα', 'ναρκωτικών', 'ελληνικής ναυτιλίας']","['greece', 'democracy', 'βουλευτές', 'συριζα', 'λέει', 'time', 'people']"
