,model,coherence_c_npmi,coherence_c_v,coherence_u_mass,coherence_c_uci,diversity_topic,similarity_rbo,similarity_pjs,model,topic_0,topic_1
0,"model_UMAP_{'n_components': 5, 'n_neighbors': 15, 'min_dist': 0.1}_HDBSCAN_{'min_cluster_size': 15, 'metric': 'euclidean', 'prediction_data': False}",-0.1626751169684026,0.22138677885680624,-0.1485315386889883,-6.265533755299741,1.0,0.0,0.0,"model_UMAP_{'n_components': 5, 'n_neighbors': 15, 'min_dist': 0.1}_HDBSCAN_{'min_cluster_size': 15, 'metric': 'euclidean', 'prediction_data': False}","['ναυτιλία', 'agrawal', 'ravi', 'ravi agrawal', 'εφοπλιστών', 'ελλήνων εφοπλιστών', 'ένωσης ελλήνων']","['greece', 'democracy', 'συριζα', 'βουλευτές', 'λέει', 'time', '2014']"
