,model,coherence_c_npmi,coherence_c_v,coherence_u_mass,coherence_c_uci,diversity_topic,similarity_rbo,similarity_pjs,model,topic_0,topic_1
0,"model_UMAP_{'n_components': 30, 'n_neighbors': 15, 'min_dist': 0.1}_HDBSCAN_{'min_cluster_size': 15, 'metric': 'euclidean', 'prediction_data': False}",-0.17046956277309272,0.21953931288842155,-0.09902102579184933,-6.358364825457585,1.0,0.0,0.0,"model_UMAP_{'n_components': 30, 'n_neighbors': 15, 'min_dist': 0.1}_HDBSCAN_{'min_cluster_size': 15, 'metric': 'euclidean', 'prediction_data': False}","['ravi', 'agrawal', 'ravi agrawal', 'εφοπλιστών', 'ελλήνων εφοπλιστών', 'ένωσης ελλήνων', 'ελληνική ναυτιλία']","['greece', 'democracy', 'συριζα', 'βουλευτές', 'λέει', 'time', '2014']"
