,model,coherence_c_npmi,coherence_c_v,coherence_u_mass,coherence_c_uci,diversity_topic,similarity_rbo,similarity_pjs,model,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28
0,"model_UMAP_{'n_components': 15, 'n_neighbors': 10, 'min_dist': 0.05}_HDBSCAN_{'min_cluster_size': 7, 'metric': 'euclidean', 'prediction_data': False}",0.05815455675649653,0.6208204406478685,-0.5119821139050875,-1.7013190831197145,0.9359605911330049,0.005396726425052734,0.003315649867374005,"model_UMAP_{'n_components': 15, 'n_neighbors': 10, 'min_dist': 0.05}_HDBSCAN_{'min_cluster_size': 7, 'metric': 'euclidean', 'prediction_data': False}","['τσίπρα', 'λαό', 'εκλογές', 'ευρώ', 'λαός', 'μητσοτάκη', 'λαού']","['υγείας', 'νοσοκομείο', 'σύστημα υγείας', 'νοσοκομεία', 'εμβολιασμού', 'σύστημα', 'εθνικό σύστημα']","['περιφέρεια', 'ευρώ', 'έργα', 'εκατ', 'ανάπτυξης', 'εκατ ευρώ', 'επενδύσεων']","['προστασίας', 'πολιτικής προστασίας', 'έργα', 'εκαβ', 'υποδομών', 'δήμαρχος', 'περιφέρεια']","['αγρότες', 'προϊόντα', 'αγροτική', 'αγροτικής', 'πρωτογενή τομέα', 'πρωτογενή', 'ευρώ']","['ροές', 'τουρκία', 'πρόσφυγες', 'ασύλου', 'σύνορα', 'συνόρων', 'frontex']","['υγείας', 'τεστ', 'εμβόλια', 'κρούσματα', 'πανδημίας', 'κρουσμάτων', 'πανδημία']","['νατο', 'alliance', 'nato', 'thank', 'security', 'κρατών', 'συμμαχίας']","['αερίου', 'ενέργειας', 'φυσικού αερίου', 'φυσικού', 'αέριο', 'φυσικό αέριο', 'ενεργειακή']","['εκκλησίας', 'παναγίου', 'παναγίου τάφου', 'θεόφιλος', 'τάφου', 'πατριάρχης', 'ημών']","['european', 'αντώνης σαμαράς', 'σαμαράς', 'αντώνης', 'τυπου πρωθυπουργου', 'πρωθυπουργου', 'γραφειο τυπου']","['συντάξεις', 'πραξικόπημα', 'συντάξεων', 'εφκα', 'συμφωνία', 'τελεσίγραφο', 'θέλουν ευρώπη']","['greece', 'european', 'europe', 'believe', 'people', 'growth', 'want']","['καναδά', 'erasmus', 'brad', 'brad smith', 'justin', 'smith', 'τεχνολογία']","['τουρισμού', 'τουρισμό', 'τουρισμός', 'τουριστική', 'σετε', 'τουριστικό', 'επισκέπτες']","['σχολείο', 'μαθητές', 'δασκάλους', 'καθηγητές', 'σχολείου', 'εκπαίδευσης', 'παιδείας']","['οικοσύστημα', 'τεχνολογίας', 'εταιρείες', 'cloud', 'data', 'επιχειρήσεις', 'viva']","['εαβ', 'αεροπορίας', 'ενόπλων δυνάμεων', 'ενόπλων', 'άσκηση', 'πολεμική αεροπορία', 'πολεμικής αεροπορίας']","['λιμενικού', 'λιμενικού σώματος', 'ναυτιλία', 'σώματος', 'ναυτιλίας', 'ravi agrawal', 'agrawal']","['έργα', 'δρόμος', 'έργου', 'πάτρα', 'τμήμα', 'ε65', 'οδού']","['μουσείο', 'πολιτισμού', 'οακα', 'μουσείου', 'ακρόπολης', 'ολυμπιακό', 'ακρόπολη']","['παιδί', 'δημογραφικό', 'πανεπιστήμιο', 'εκπαίδευση', 'πανεπιστήμια', 'σχολείο', 'παιδείας']","['γαλλίας', 'γαλλία', 'de', 'nous', 'et', 'la', 'macron']","['γυναικών', 'βίας', 'γυναίκες', 'σεξουαλικής', 'λοατκι', 'παιδιών', 'ενδοοικογενειακής']","['μετρό', 'θεσσαλονίκης', 'θεσσαλονίκη', 'πειραιά', 'έργα', 'πόλης', 'γραμμής']","['δεθ', 'θεσσαλονίκης', 'θεσσαλονίκη', 'έκθεση', 'έκθεσης', '83η', 'φέτος']","['γεννήθηκε', 'λαοί', '1821', 'φασιανός', '1821 2021', 'μαρωνίτης', 'πρωτοβουλία 1821']","['διαμετακομιστικό κέντρο', 'αραβικό κόσμο', 'αραβικό', 'διαμετακομιστικό', 'διάσκεψη', 'ζτε', 'ευρω']","['eastmed', 'ελβαλ', 'ενέργειας', 'αλουμινίου', 'ισραήλ', 'ενέργεια', 'βιομηχανία']"
