,model,coherence_c_npmi,coherence_c_v,coherence_u_mass,coherence_c_uci,diversity_topic,similarity_rbo,similarity_pjs,model,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19
0,"model_UMAP_{'n_components': 15, 'n_neighbors': 5, 'min_dist': 0.05}_HDBSCAN_{'min_cluster_size': 20, 'metric': 'euclidean', 'prediction_data': False}",0.011511841790147076,0.5654469614103981,-0.37001861712858275,-2.773671112466698,0.9428571428571428,0.006092869924812061,0.0037112010796221317,"model_UMAP_{'n_components': 15, 'n_neighbors': 5, 'min_dist': 0.05}_HDBSCAN_{'min_cluster_size': 20, 'metric': 'euclidean', 'prediction_data': False}","['υγείας', 'νοσοκομείο', 'σύστημα υγείας', 'νοσοκομεία', 'εμβολιασμού', 'εθνικό σύστημα', 'προσωπικό']","['τουρισμού', 'τουρισμό', 'τουρισμός', 'τουριστική', 'σετε', 'κλάδου', 'τουριστικό']","['ροές', 'πρόσφυγες', 'frontex', 'τουρκία', 'μετανάστευση', 'συνόρων', 'μετανάστευσης']","['σχολείο', 'μαθητές', 'εκπαίδευσης', 'καθηγητές', 'παιδείας', 'δασκάλους', 'εκπαίδευση']","['αναπηρία', 'πανεπιστήμιο', 'πανεπιστήμια', 'αγράφων', 'δημογραφικό', 'τει', 'εκπαίδευση']","['υγείας', 'τεστ', 'κρουσμάτων', 'κρούσματα', 'πανδημίας', 'ιού', 'μάσκα']","['εαβ', 'αεροπορίας', 'ενόπλων', 'ενόπλων δυνάμεων', 'πολεμικής αεροπορίας', 'πολεμικής', 'πολεμική']","['περιφέρεια', 'έργα', 'εκατ', 'εκατ ευρώ', 'περιφέρειας', 'υποδομών', 'δυτικής']","['νεώριο', 'νεωρίου', 'ανάσταση', 'ορθοδοξία', 'σύρου', 'αγαθονήσι', 'νησί']","['γερμανία', 'νησιά', 'καγκελάριο', 'νησιών', 'μέρκελ', 'άνγκελα μέρκελ', 'άνγκελα']","['επαναστάσεις', 'χρεοκόπησαν', 'χρεοκόπησε', 'ενέργειας', 'ελληνική οικονομία', 'επιτυχίες', 'παρέλειψε']","['εκλογές', 'μητσοτάκη', 'κύριε μητσοτάκη', 'τσίπρα', 'συριζα', 'θέλουν', 'λέει']","['πολιτικής προστασίας', 'πυρκαγιές', 'εκαβ', 'πολιτική προστασία', 'πυροσβεστικής', 'εναέρια', 'δάση']","['ενέργειας', 'αερίου', 'φυσικού αερίου', 'φυσικού', 'αέριο', 'φυσικό αέριο', 'ενέργεια']","['έργα', 'υποδομών', 'έργου', 'άξονα', 'θεσσαλονίκη', 'τμήμα', 'ολοκληρωθεί']","['μπορούμε μιλάμε', 'οικονομικό χρηματοπιστωτικό', 'ανισότητες', 'χρηματοπιστωτικό', 'παγκόσμιου χρηματοπιστωτικού', 'οηε', 'παγκόσμιο']","['ινδία', 'σχέσεων', 'μεσόγειο', 'εξωτερικών', 'ενέργειας', 'τουρκία', 'ανατολική']","['greece', 'european', 'europe', 'believe', 'people', 'growth', 'think']","['αντώνης σαμαράς', 'σαμαράς', 'χρειαζόμαστε', 'αντώνης', 'τυπου πρωθυπουργου', 'πρωθυπουργου', 'γραφειο τυπου']","['νατο', 'alliance', 'μουσείο', 'greece', 'nato', 'thank', 'security']"
