,model,coherence_c_npmi,coherence_c_v,coherence_u_mass,coherence_c_uci,diversity_topic,similarity_rbo,similarity_pjs,model,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19
0,"model_UMAP_{'n_components': 10, 'n_neighbors': 5, 'min_dist': 0.2}_HDBSCAN_{'min_cluster_size': 15, 'metric': 'euclidean', 'prediction_data': False}",0.013504736920589256,0.5909331480358013,-0.4667905919222502,-2.6624147122003805,0.9428571428571428,0.0050376417293233056,0.004116059379217273,"model_UMAP_{'n_components': 10, 'n_neighbors': 5, 'min_dist': 0.2}_HDBSCAN_{'min_cluster_size': 15, 'metric': 'euclidean', 'prediction_data': False}","['τουρισμό', 'τουρισμός', 'τουριστική', 'σετε', 'τουριστικό', 'επισκέπτες', 'κλάδου']","['αγρότες', 'πρωτογενή τομέα', 'αγροτική', 'πρωτογενή', 'αγροτικής', 'θεσσαλία', 'έργα']","['ροές', 'πρόσφυγες', 'frontex', 'τουρκία', 'σύνορα', 'μετανάστευση', 'συνόρων']","['σχολείο', 'μαθητές', 'σχολείου', 'δασκάλους', 'καθηγητές', 'εκπαίδευσης', 'σχολεία']","['τεστ', 'συμπολίτες', 'κρουσμάτων', 'μέτρα', 'κρούσματα', 'σύστημα υγείας', 'ιού']","['νοσοκομείο', 'σύστημα υγείας', 'νοσοκομεία', 'εμβολιασμού', 'εθνικό σύστημα', 'συμπολίτες', 'εντατικής']","['περιφέρεια', 'εκατ', 'έργα', 'εκατ ευρώ', 'περιφέρειας', 'δυτικής', 'υποδομών']","['τεχνολογίας', 'cloud', 'viva', 'data', 'google', 'εταιρείες', 'viva wallet']","['ινδία', 'erasmus', 'brad', 'brad smith', 'smith', 'καναδά', 'τεχνολογία']","['πολιτικής προστασίας', 'πολιτική προστασία', 'προστασίας', 'εκαβ', 'πυρκαγιές', 'πυροσβεστικής', 'εναέρια']","['έργα', 'ενέργειας', 'αερίου', 'φυσικού αερίου', 'φυσικού', 'αέριο', 'φυσικό αέριο']","['δημοκρατίες', 'ρατσισμό', 'ενάντια', 'ανοχή', 'ιρλανδία', 'σαμαράς', 'υπάρχει ανοχή']","['ανάκαμψης', 'τράπεζας', 'τράπεζα', 'ανθεκτικότητας', 'ενέργειας', 'χρηματοδότηση', 'ετεπ']","['greece', 'european', 'europe', 'believe', 'people', 'growth', 'think']","['νατο', 'alliance', 'nato', 'thank', 'security', 'nation', 'greece']","['μουσείο', 'πολιτισμού', 'οακα', 'ακρόπολης', 'μουσείου', 'ολυμπιακό', 'ελευθερία']","['σχέσεων', 'παλαιστίνης', 'λιβύη', 'ισραήλ', 'δυτικών βαλκανίων', 'δυτικών', 'vučić']","['ένωση', 'τουρκία', 'ευρωπαϊκή ένωση', 'ευρωπαϊκού', 'ενέργειας', 'τουρκίας', 'ουκρανία']","['γερμανία', 'νησιά', 'καγκελάριο', 'νησιών', 'άνγκελα μέρκελ', 'άνγκελα', 'μέρκελ']","['συριζα', 'εκλογές', 'τσίπρα', 'κύριε μητσοτάκη', 'συνάδελφοι', 'αντιπολίτευση', 'κύριοι συνάδελφοι']"
