,model,coherence_c_npmi,coherence_c_v,coherence_u_mass,coherence_c_uci,diversity_topic,similarity_rbo,similarity_pjs,model,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28
0,"model_UMAP_{'n_components': 15, 'n_neighbors': 10, 'min_dist': 0.2}_HDBSCAN_{'min_cluster_size': 7, 'metric': 'euclidean', 'prediction_data': False}",0.07182509296217633,0.6214254637356385,-0.5019357134501348,-1.5745435496258684,0.9458128078817734,0.003907741731175252,0.002976908149321942,"model_UMAP_{'n_components': 15, 'n_neighbors': 10, 'min_dist': 0.2}_HDBSCAN_{'min_cluster_size': 7, 'metric': 'euclidean', 'prediction_data': False}","['εκλογές', 'τσίπρα', 'μητσοτάκη', 'θέλετε', 'συνάδελφοι', 'ευρώ', 'συριζα']","['υγείας', 'νοσοκομείο', 'σύστημα υγείας', 'νοσοκομεία', 'εμβολιασμού', 'σύστημα', 'εθνικό σύστημα']","['τουρισμού', 'τουρισμό', 'τουρισμός', 'προϊόντα', 'αγρότες', 'επιχειρήσεις', 'αγροτικής']","['ιρλανδία', 'σαμαράς', 'αντώνης σαμαράς', 'αντώνης', 'προεδρία', 'γραφειο τυπου', 'τυπου πρωθυπουργου']","['πολιτικής προστασίας', 'προστασίας', 'εκαβ', 'πολιτική προστασία', 'πυρκαγιές', 'πυροσβεστικής', 'προστασία']","['αερίου', 'φυσικού αερίου', 'φυσικού', 'ενέργειας', 'αέριο', 'φυσικό αέριο', 'φυσικό']","['ροές', 'μετανάστευση', 'τουρκία', 'frontex', 'σύνορα', 'πρόσφυγες', 'μετανάστευσης']","['ευρωπαϊκή', 'τουρκία', 'ευρωπαϊκής', 'μεσόγειο', 'τουρκίας', 'αίγυπτο', 'ένωση']","['greece', 'european', 'europe', 'believe', 'people', 'growth', 'want']","['περιφέρεια', 'εκατ', 'έργα', 'εκατ ευρώ', 'ευρώ', 'περιφέρειας', 'τοπικής']","['μουσείο', 'πολιτισμού', 'ακρόπολης', 'μουσείου', 'ιστορίας', 'ακρόπολη', 'τέχνης']","['συνεργασίας', 'σχέσεων', 'ρωσικές', 'οασε', 'ρωσία', 'ελληνο', 'παλαιστίνης']","['τεστ', 'κρουσμάτων', 'κρούσματα', 'υγείας', 'μάσκα', 'ιού', 'στοιχεία']","['εκκλησίας', 'παναγίου', 'παναγίου τάφου', 'θεόφιλος', 'τάφου', 'πατριάρχης', 'ημών']","['αναπηρία', 'ατόμων αναπηρία', 'πανεπιστήμιο', 'ατόμων', 'εκπαίδευση', 'άτομα', 'άτομα αναπηρία']","['λιμενικού', 'λιμενικού σώματος', 'ναυτιλία', 'σώματος', 'ναυτιλίας', 'agrawal', 'ravi agrawal']","['έργα', 'δρόμος', 'έργου', 'πάτρα', 'τμήμα', 'ε65', 'οδού']","['σχολείο', 'μαθητές', 'δασκάλους', 'καθηγητές', 'εκπαίδευσης', 'σχολείου', 'θρησκευμάτων']","['καναδά', 'brad', 'justin', 'brad smith', 'smith', 'τεχνολογία', 'trudeau']","['τεχνολογίας', 'cloud', 'εταιρείες', 'viva', 'data', 'google', 'viva wallet']","['μπορούμε μιλάμε', 'οικονομικό χρηματοπιστωτικό', 'παγκόσμιου χρηματοπιστωτικού', 'σταθερό φορολογικό', 'χρηματοπιστωτικό', 'ανεπτυγμένες', 'χρηματοπιστωτικού συστήματος']","['γυναικών', 'γυναίκες', 'βίας', 'λοατκι', 'ενδοοικογενειακής', 'ενδοοικογενειακής βίας', 'ισότητας']","['συντάξεις', 'κύριε μητσοτάκη', 'μητσοτάκη', 'συντάξεων', 'ευρώ', 'δισεκατομμύρια', 'χατζηδάκης']","['γαλλίας', 'γαλλία', 'nous', 'de', 'et', 'la', 'est']","['εαβ', 'αεροπορίας', 'viper', 'ενόπλων δυνάμεων', 'πολεμικής αεροπορίας', 'ενόπλων', 'αεροσκάφη']","['alliance', 'νατο', 'thank', 'security', 'nato', 'nation', 'committed']","['μετρό', 'πειραιά', 'έργα', 'γραμμής', 'θεσσαλονίκης', 'πόλης', 'θεσσαλονίκη']","['δεθ', 'θεσσαλονίκης', 'θεσσαλονίκη', 'έκθεσης', 'έκθεση', '83η', 'πόλης']","['βόρειας εύβοιας', 'εύβοιας', 'γεφύρι', 'ανατολικής μακεδονίας', 'δικαστικών', 'θράκης', 'έργα']"
