,model,coherence_c_npmi,coherence_c_v,coherence_u_mass,coherence_c_uci,diversity_topic,similarity_rbo,similarity_pjs,model,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15
0,"model_UMAP_{'n_components': 20, 'n_neighbors': 10, 'min_dist': 0.05}_HDBSCAN_{'min_cluster_size': 20, 'metric': 'euclidean', 'prediction_data': False}",-0.050806984205655985,0.48690184524491875,-0.3667649343549557,-4.074671396295862,0.9732142857142857,0.002657603571428524,0.00202991452991453,"model_UMAP_{'n_components': 20, 'n_neighbors': 10, 'min_dist': 0.05}_HDBSCAN_{'min_cluster_size': 20, 'metric': 'euclidean', 'prediction_data': False}","['τουρισμός', 'προϊόντα', 'αγρότες', 'τουριστική', 'προϊόντων', 'πρωτογενή τομέα', 'τουριστικό']","['ροές', 'frontex', 'σύνορα', 'πρόσφυγες', 'μετανάστευση', 'μετανάστευσης', 'ασύλου']","['μπορούμε μιλάμε', 'ανισότητες', 'οικονομικό χρηματοπιστωτικό', 'χρηματοπιστωτικό', 'παγκόσμιου χρηματοπιστωτικού', 'οηε', 'σταθερό φορολογικό']","['αερίου', 'φυσικού αερίου', 'φυσικό αέριο', 'ηλεκτρικής', 'ενεργειακό', 'ηλεκτρικής ενέργειας', 'βουλγαρίας']","['τμήμα', 'θεσσαλονίκη', 'υπουργός', 'άξονα', 'μεταφορών', 'οδού', 'έργων']","['σχολείο', 'μαθητές', 'εκπαίδευση', 'σχολεία', 'παιδείας', 'εκπαίδευσης', 'συμπολίτες']","['νοσοκομείο', 'σύστημα υγείας', 'νοσοκομεία', 'εμβολιασμού', 'εθνικό σύστημα', 'προσωπικό', 'συμπολίτες']","['que', 'de', 'en', 'la', 'el', 'σαμαράς', 'αντώνης σαμαράς']","['επενδύσεων', 'ελληνική οικονομία', 'ανθεκτικότητας', 'τράπεζα', 'ελληνικής οικονομίας', 'valdis', 'ανάκαμψης ανθεκτικότητας']","['πολιτικής προστασίας', 'εκαβ', 'πολιτική προστασία', 'πυρκαγιές', 'πυροσβεστικής', 'κλιματικής', 'κλιματικής κρίσης']","['greece', 'european', 'europe', 'think', 'believe', 'people', 'ανταγωνιστικότητα']","['νατο', 'alliance', 'μουσείο', 'nato', 'πολιτισμού', 'thank', 'security']","['κύριε μητσοτάκη', 'μητσοτάκη', 'λέτε', 'βουλή', 'είπατε', 'κάνετε', 'βουλευτές']","['συριζα', 'ξέρει', 'μητσοτάκη', 'ελληνικού λαού', 'κύριε μητσοτάκη', 'ξέρει κόσμος', 'κατάφερε']","['γερμανία', 'καγκελάριο', 'γερμανίας', 'άνγκελα μέρκελ', 'άνγκελα', 'μέρκελ', 'κοινό ευρωπαϊκό']","['corridor', 'μεσόγειο', 'κύπρο', 'southern corridor', 'αιγύπτου', 'ανατολική μεσόγειο', 'τουρκίας']"
