,model,coherence_c_npmi,coherence_c_v,coherence_u_mass,coherence_c_uci,diversity_topic,similarity_rbo,similarity_pjs,model,topic_0,topic_1
0,"model_UMAP_{'n_components': 15, 'n_neighbors': 15, 'min_dist': 0.2}_HDBSCAN_{'min_cluster_size': 15, 'metric': 'euclidean', 'prediction_data': False}",-0.17046956277309272,0.21962574348816694,-0.09902102579184933,-6.358364825457585,1.0,0.0,0.0,"model_UMAP_{'n_components': 15, 'n_neighbors': 15, 'min_dist': 0.2}_HDBSCAN_{'min_cluster_size': 15, 'metric': 'euclidean', 'prediction_data': False}","['agrawal', 'ravi', 'ravi agrawal', 'εφοπλιστών', 'ελλήνων εφοπλιστών', 'ένωσης ελλήνων', 'ελληνική ναυτιλία']","['greece', 'democracy', 'βουλευτές', 'συριζα', 'λέει', 'time', '2014']"
