,model,coherence_c_npmi,coherence_c_v,coherence_u_mass,coherence_c_uci,diversity_topic,similarity_rbo,similarity_pjs,model,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17
0,"model_UMAP_{'n_components': 30, 'n_neighbors': 10, 'min_dist': 0.05}_HDBSCAN_{'min_cluster_size': 20, 'metric': 'euclidean', 'prediction_data': False}",0.06299789974652127,0.636308555277212,-0.24821309420127113,-1.660192858048431,0.9603174603174603,0.0037702563025210356,0.002513826043237808,"model_UMAP_{'n_components': 30, 'n_neighbors': 10, 'min_dist': 0.05}_HDBSCAN_{'min_cluster_size': 20, 'metric': 'euclidean', 'prediction_data': False}","['τουρισμού', 'τουρισμό', 'τουρισμός', 'προϊόντα', 'αγρότες', 'ευρώ', 'τουριστική']","['παναγίου τάφου', 'παναγίου', 'θεόφιλος', 'τάφου', 'πατριάρχης', 'ημών', 'ιεροσολύμων']","['υγείας', 'νοσοκομείο', 'σύστημα υγείας', 'νοσοκομεία', 'εμβολιασμού', 'εθνικό σύστημα', 'προσωπικό']","['σχολείο', 'εκπαίδευση', 'υγείας', 'εκπαίδευσης', 'μαθητές', 'παιδείας', 'σχολεία']","['μπορούμε μιλάμε', 'οικονομικό χρηματοπιστωτικό', 'ανισότητες', 'χρηματοπιστωτικό', 'παγκόσμιου χρηματοπιστωτικού', 'παγκόσμιο', 'οηε']","['ροές', 'frontex', 'τουρκία', 'πρόσφυγες', 'σύνορα', 'μετανάστευση', 'συνόρων']","['αερίου', 'ενέργειας', 'φυσικού αερίου', 'φυσικού', 'αέριο', 'φυσικό αέριο', 'ενέργεια']","['έργα', 'μετρό', 'υποδομών', 'υπουργός', 'λιμάνι', 'ολοκληρωθεί', 'πειραιά']","['πολιτικής προστασίας', 'εκαβ', 'πολιτική προστασία', 'πυρκαγιές', 'πυροσβεστικής', 'περιοχές', 'κλιματικής']","['εταιρείες', 'τεχνολογίας', 'οικοσύστημα', 'επιχειρήσεων', 'εξωτερικό', 'καινοτομίας', 'ψηφιακό']","['greece', 'european', 'europe', 'believe', 'people', 'growth', 'think']","['νατο', 'alliance', 'μουσείο', 'nato', 'πολιτισμού', 'thank', 'security']","['que', 'de', 'en', 'la', 'el', 'σαμαράς', 'αντώνης σαμαράς']","['γερμανία', 'καγκελάριο', 'ζήτημα', 'ευρωπαϊκό', 'γερμανίας', 'μέρκελ', 'θέμα']","['χωρών', 'τουρκία', 'εξωτερικών', 'μεσόγειο', 'σχέσεων', 'ευρωπαϊκό', 'ισραήλ']","['επενδύσεων', 'επενδύσεις', 'ανάκαμψης', 'ενέργειας', 'τράπεζα', 'valdis', 'ελληνική οικονομία']","['εκλογές', 'συριζα', 'ευρώ', 'κυρίες κύριοι', 'κυρίες', 'κύριοι', 'αντιπολίτευση']","['τσίπρα', 'κύριε μητσοτάκη', 'μητσοτάκη', 'λέτε', 'είπατε', 'πείτε', 'βουλή']"
