,model,coherence_c_npmi,coherence_c_v,coherence_u_mass,coherence_c_uci,diversity_topic,similarity_rbo,similarity_pjs,model,topic_0,topic_1
0,"model_UMAP_{'n_components': 30, 'n_neighbors': 10, 'min_dist': 0.05}_HDBSCAN_{'min_cluster_size': 15, 'metric': 'euclidean', 'prediction_data': False}",-0.06688686810515515,0.5039038313259312,-0.16503504298857033,-3.258097123560686,1.0,0.0,0.0,"model_UMAP_{'n_components': 30, 'n_neighbors': 10, 'min_dist': 0.05}_HDBSCAN_{'min_cluster_size': 15, 'metric': 'euclidean', 'prediction_data': False}","['λιμενικού', 'ναυτιλία', 'λιμενικού σώματος', 'σώματος', 'ναυτιλίας', 'ravi agrawal', 'agrawal']","['ευρώπη', 'κάνουμε', 'κρίση', 'χώρες', 'ευρώ', 'φορά', 'ευρωπαϊκή']"
