,model,coherence_c_npmi,coherence_c_v,coherence_u_mass,coherence_c_uci,diversity_topic,similarity_rbo,similarity_pjs,model,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16
0,"model_UMAP_{'n_components': 30, 'n_neighbors': 20, 'min_dist': 0.2}_HDBSCAN_{'min_cluster_size': 15, 'metric': 'euclidean', 'prediction_data': False}",0.04383358815911385,0.614849153385344,-0.39902366239991205,-2.1048818878081597,0.957983193277311,0.00450005672268905,0.0028280542986425343,"model_UMAP_{'n_components': 30, 'n_neighbors': 20, 'min_dist': 0.2}_HDBSCAN_{'min_cluster_size': 15, 'metric': 'euclidean', 'prediction_data': False}","['ροές', 'τουρκία', 'σύνορα', 'μετανάστευση', 'frontex', 'πρόσφυγες', 'συνόρων']","['erasmus', 'καναδά', 'ινδία', 'saran', 'samir saran', 'ηνωμένες πολιτείες', 'ηνωμένες']","['πολιτικής προστασίας', 'προστασίας', 'εκαβ', 'πολιτική προστασία', 'πυρκαγιές', 'κλιματικής κρίσης', 'καταστροφές']","['περιφέρεια', 'έργα', 'περιφέρειας', 'εκατ', 'εκατ ευρώ', 'δυτικής', 'ανάπτυξης']","['έργα', 'αερίου', 'ενέργειας', 'φυσικού αερίου', 'φυσικού', 'μετρό', 'αέριο']","['επιχειρήσεις', 'οικοσύστημα', 'τεχνολογίας', 'επιχειρήσεων', 'καινοτομίας', 'εταιρείες', 'cloud']","['σχολείο', 'μαθητές', 'εκπαίδευση', 'παιδείας', 'εκπαίδευσης', 'σχολείου', 'δασκάλους']","['τεστ', 'συμπολίτες', 'υγείας', 'κρούσματα', 'κρουσμάτων', 'εμβόλιο', 'εντατικής']","['υγείας', 'νοσοκομείο', 'σύστημα υγείας', 'νοσοκομεία', 'εμβολιασμού', 'εθνικό σύστημα', 'προσωπικό']","['μπορούμε μιλάμε', 'οικονομικό χρηματοπιστωτικό', 'δικαιωμάτων', 'παγκόσμιου χρηματοπιστωτικού', 'σταθερό φορολογικό', 'χρηματοπιστωτικό', 'ανεπτυγμένες']","['que', 'de', 'en', 'la', 'el', 'σαμαράς', 'los']","['μουσείο', 'alliance', 'νατο', 'thank', 'security', 'greece', 'πολιτισμού']","['greece', 'european', 'people', 'want', 'greek', 'think', 'countries']","['νησί', 'αιγύπτου', 'αστυπάλαιας', 'τουρκία', 'κύπρο', 'μεσόγειο', 'ευρωπαϊκού']","['γερμανία', 'καγκελάριο', 'άνγκελα μέρκελ', 'άνγκελα', 'βρούμε', 'μέρκελ', 'κοινό ευρωπαϊκό']","['εκλογές', 'μητσοτάκη', 'κύριε μητσοτάκη', 'λαός', 'συριζα', 'τσίπρα', 'συνάδελφοι']","['τουρισμού', 'τουρισμό', 'τουρισμός', 'εργασίας', 'προϊόντα', 'αγρότες', 'επιχειρήσεις']"
