,model,coherence_c_npmi,coherence_c_v,coherence_u_mass,coherence_c_uci,diversity_topic,similarity_rbo,similarity_pjs,model,topic_0,topic_1
0,"model_UMAP_{'n_components': 10, 'n_neighbors': 5, 'min_dist': 0.1}_HDBSCAN_{'min_cluster_size': 15, 'metric': 'euclidean', 'prediction_data': False}",-0.19629325853490331,0.2643428960340075,-0.2970630773805837,-6.950951618324282,1.0,0.0,0.0,"model_UMAP_{'n_components': 10, 'n_neighbors': 5, 'min_dist': 0.1}_HDBSCAN_{'min_cluster_size': 15, 'metric': 'euclidean', 'prediction_data': False}","['λιμενικού', 'ναυτιλία', 'λιμενικού σώματος', 'ναυτιλίας', 'ravi', 'agrawal', 'ravi agrawal']","['greece', 'democracy', 'βουλευτές', 'συριζα', 'λέει', 'time', '2014']"
