,model,coherence_c_npmi,coherence_c_v,coherence_u_mass,coherence_c_uci,diversity_topic,similarity_rbo,similarity_pjs,model,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16
0,"model_UMAP_{'n_components': 10, 'n_neighbors': 10, 'min_dist': 0.1}_HDBSCAN_{'min_cluster_size': 20, 'metric': 'euclidean', 'prediction_data': False}",-0.003938836690652958,0.5857909417622766,-0.3723394401708373,-3.0574795861092112,0.9663865546218487,0.00503340598739499,0.0028280542986425343,"model_UMAP_{'n_components': 10, 'n_neighbors': 10, 'min_dist': 0.1}_HDBSCAN_{'min_cluster_size': 20, 'metric': 'euclidean', 'prediction_data': False}","['τουρισμό', 'τουρισμός', 'αγρότες', 'προϊόντα', 'κλάδου', 'σετε', 'αγροτικής']","['υγείας', 'νοσοκομείο', 'σύστημα υγείας', 'νοσοκομεία', 'εμβολιασμού', 'εθνικό σύστημα', 'προσωπικό']","['τεστ', 'κρουσμάτων', 'κρούσματα', 'υγείας', 'μάσκα', 'ιού', 'συμπολίτες']","['σχολείο', 'μαθητές', 'σχολείου', 'παιδείας', 'δασκάλους', 'εκπαίδευση', 'εκπαίδευσης']","['πολιτικής προστασίας', 'πολιτική προστασία', 'πυρκαγιές', 'εκαβ', 'πυροσβεστικής', 'εναέρια', 'δάση']","['έργα', 'ενέργειας', 'αερίου', 'φυσικού αερίου', 'φυσικού', 'έργου', 'αέριο']","['ροές', 'frontex', 'τουρκία', 'πρόσφυγες', 'σύνορα', 'μετανάστευση', 'μετανάστευσης']","['μπορούμε μιλάμε', 'οικονομικό χρηματοπιστωτικό', 'ανισότητες', 'χρηματοπιστωτικό', 'παγκόσμιου χρηματοπιστωτικού', 'σταθερό φορολογικό', 'ανεπτυγμένες']","['τεχνολογίας', 'οικοσύστημα', 'εταιρείες', 'ψηφιακό', 'επιχειρήσεων', 'cloud', 'καινοτομίας']","['greece', 'european', 'europe', 'believe', 'people', 'growth', 'think']","['επενδύσεων', 'ενέργειας', 'ανθεκτικότητας', 'τράπεζα', 'ελληνική οικονομία', 'valdis', 'ανάκαμψης ανθεκτικότητας']","['ιρλανδία', 'σαμαράς', 'αντώνης σαμαράς', 'αντώνης', 'τυπου πρωθυπουργου', 'πρωθυπουργου', 'γραφειο τυπου']","['νατο', 'alliance', 'μουσείο', 'nato', 'πολιτισμού', 'thank', 'security']","['καγκελάριο', 'γερμανίας', 'άνγκελα μέρκελ', 'άνγκελα', 'βρούμε', 'μέρκελ', 'ζήτημα']","['τουρκία', 'ένωση', 'μεσόγειο', 'ενέργειας', 'ευρωπαϊκή ένωση', 'εξωτερικών', 'κυριάκος']","['τσίπρα', 'κύριε μητσοτάκη', 'μητσοτάκη', 'λέτε', 'είπατε', 'βουλή', 'λέει']","['εκλογές', 'λαού', 'χρέος', 'ελληνικού λαού', 'ξέρει', 'συριζα', 'ξέρει κόσμος']"
