,model,coherence_c_npmi,coherence_c_v,coherence_u_mass,coherence_c_uci,diversity_topic,similarity_rbo,similarity_pjs,model,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17
0,"model_UMAP_{'n_components': 10, 'n_neighbors': 20, 'min_dist': 0.2}_HDBSCAN_{'min_cluster_size': 15, 'metric': 'euclidean', 'prediction_data': False}",0.037827435102768876,0.5860864129377412,-0.3861245931622086,-2.2590501527397264,0.9682539682539683,0.003614516806722645,0.0020110608345902466,"model_UMAP_{'n_components': 10, 'n_neighbors': 20, 'min_dist': 0.2}_HDBSCAN_{'min_cluster_size': 15, 'metric': 'euclidean', 'prediction_data': False}","['τουρισμού', 'τουρισμό', 'εργασίας', 'θέλουν', 'τουρισμός', 'αγρότες', 'προϊόντα']","['σχολείο', 'μαθητές', 'εκπαίδευση', 'παιδείας', 'εκπαίδευσης', 'σχολείου', 'δασκάλους']","['τεστ', 'υγείας', 'κρουσμάτων', 'συμπολίτες', 'εμβόλιο', 'εντατικής', 'εντατικής θεραπείας']","['υγείας', 'νοσοκομείο', 'σύστημα υγείας', 'νοσοκομεία', 'εμβολιασμού', 'εθνικό σύστημα', 'προσωπικό']","['καναδά', 'justin', 'trudeau', 'ινδία', 'saran', 'samir saran', 'ηνωμένες πολιτείες']","['πολιτικής προστασίας', 'προστασίας', 'εκαβ', 'πολιτική προστασία', 'πυροσβεστικής', 'πυρκαγιές', 'κλιματικής']","['περιφέρεια', 'έργα', 'εκατ', 'περιφέρειας', 'ευρώ', 'εκατ ευρώ', 'ανάπτυξης']","['έργα', 'αερίου', 'φυσικού αερίου', 'φυσικού', 'μετρό', 'έργου', 'αέριο']","['ροές', 'τουρκία', 'σύνορα', 'μετανάστευση', 'frontex', 'πρόσφυγες', 'μετανάστευσης']","['επιχειρήσεις', 'τεχνολογίας', 'οικοσύστημα', 'επιχειρήσεων', 'cloud', 'καινοτομίας', 'εταιρείες']","['greece', 'european', 'people', 'think', 'europe', 'want', 'greek']","['nation', 'nation states', 'malta', 'common', 'european', 'states', 'means']","['μουσείο', 'ακρόπολης', 'μουσείου', 'πολιτισμού', 'ιστορίας', 'παρθενώνα', 'πραγματισμός']","['μπορούμε μιλάμε', 'οικονομικό χρηματοπιστωτικό', 'παγκόσμιου χρηματοπιστωτικού', 'σταθερό φορολογικό', 'χρηματοπιστωτικό', 'δικαιωμάτων', 'ανεπτυγμένες']","['γερμανία', 'καγκελάριο', 'άνγκελα μέρκελ', 'άνγκελα', 'κοινό ευρωπαϊκό', 'βρούμε', 'μέρκελ']","['αιγύπτου', 'αστυπάλαιας', 'αστυπάλαια', 'νησί', 'βαλκανίων', 'δυτικών βαλκανίων', 'δυτικών']","['que', 'de', 'en', 'la', 'el', 'los', 'ιρλανδία']","['μητσοτάκη', 'κύριε μητσοτάκη', 'εκλογές', 'τσίπρα', 'συριζα', 'θέλετε', 'ευρώ']"
