,model,coherence_c_npmi,coherence_c_v,coherence_u_mass,coherence_c_uci,diversity_topic,similarity_rbo,similarity_pjs,model,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15
0,"model_UMAP_{'n_components': 15, 'n_neighbors': 15, 'min_dist': 0.1}_HDBSCAN_{'min_cluster_size': 20, 'metric': 'euclidean', 'prediction_data': False}",0.05237409163357622,0.6011236426892468,-0.37261720961174194,-2.0123494352720694,0.9821428571428571,0.0027768107142857046,0.001282051282051282,"model_UMAP_{'n_components': 15, 'n_neighbors': 15, 'min_dist': 0.1}_HDBSCAN_{'min_cluster_size': 20, 'metric': 'euclidean', 'prediction_data': False}","['ροές', 'πρόσφυγες', 'τουρκία', 'frontex', 'σύνορα', 'μετανάστευση', 'μετανάστευσης']","['υγείας', 'σύστημα υγείας', 'νοσοκομείο', 'νοσοκομεία', 'εμβολιασμού', 'συμπολίτες', 'εθνικό σύστημα']","['σχολείο', 'μαθητές', 'εκπαίδευσης', 'εκπαίδευση', 'παιδείας', 'σχολείου', 'καθηγητές']","['τεχνολογίας', 'εταιρείες', 'οικοσύστημα', 'καινοτομίας', 'cloud', 'viva', 'microsoft']","['περιφέρεια', 'έργα', 'περιφέρειας', 'εκατ', 'εκατ ευρώ', 'δυτικής', 'έργων']","['πολιτικής προστασίας', 'εκαβ', 'πολιτική προστασία', 'πυροσβεστικής', 'πυρκαγιές', 'κλιματικής', 'κλιματικής κρίσης']","['αγρότες', 'προϊόντα', 'αγροτικής', 'πρωτογενή τομέα', 'αγροτική', 'πρωτογενή', 'προϊόντων']","['έργα', 'τμήμα', 'έργου', 'μετρό', 'άξονα', 'οδού', 'ε65']","['αερίου', 'φυσικού αερίου', 'φυσικού', 'αέριο', 'φυσικό αέριο', 'ηλεκτρικής', 'ηλεκτρικής ενέργειας']","['μπορούμε μιλάμε', 'οικονομικό χρηματοπιστωτικό', 'ανισότητες', 'χρηματοπιστωτικό', 'οηε', 'παγκόσμιου χρηματοπιστωτικού', 'σταθερό φορολογικό']","['τσίπρα', 'μητσοτάκη', 'εκλογές', 'κύριε μητσοτάκη', 'συριζα', 'συνάδελφοι', 'κύριοι συνάδελφοι']","['que', 'de', 'en', 'la', 'el', 'σαμαράς', 'αντώνης σαμαράς']","['greece', 'european', 'europe', 'believe', 'growth', 'people', 'think']","['νατο', 'alliance', 'μουσείο', 'nato', 'thank', 'security', 'πολιτισμού']","['γερμανία', 'καγκελάριο', 'γερμανίας', 'άνγκελα μέρκελ', 'άνγκελα', 'βρούμε', 'ζήτημα']","['τουρκία', 'εξωτερικών', 'αιγύπτου', 'μεσόγειο', 'κύπρο', 'κύπρου', 'τουρκίας']"
