,model,coherence_c_npmi,coherence_c_v,coherence_u_mass,coherence_c_uci,diversity_topic,similarity_rbo,similarity_pjs,model,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16
0,"model_UMAP_{'n_components': 20, 'n_neighbors': 15, 'min_dist': 0.2}_HDBSCAN_{'min_cluster_size': 15, 'metric': 'euclidean', 'prediction_data': False}",0.05354139006248205,0.6250786824267124,-0.36343755360404767,-1.748318559555239,0.9243697478991597,0.009267778361344514,0.007447209653092004,"model_UMAP_{'n_components': 20, 'n_neighbors': 15, 'min_dist': 0.2}_HDBSCAN_{'min_cluster_size': 15, 'metric': 'euclidean', 'prediction_data': False}","['συντάξεις', 'τεκα', 'κύριε μητσοτάκη', 'συντάξεων', 'ευρώ', 'ασφάλισης', 'δισεκατομμύρια']","['σχολείο', 'μαθητές', 'εκπαίδευση', 'παιδείας', 'εκπαίδευσης', 'σχολείου', 'δασκάλους']","['κρουσμάτων', 'μέτρα', 'υγείας', 'τεστ', 'κρούσματα', 'συμπολίτες', 'πανδημίας']","['υγείας', 'νοσοκομείο', 'σύστημα υγείας', 'νοσοκομεία', 'εμβολιασμού', 'σύστημα', 'εθνικό σύστημα']","['τουρισμού', 'τουρισμό', 'θέλουν', 'τουρισμός', 'αγρότες', 'προϊόντα', 'ευρώ']","['πολιτικής προστασίας', 'εκαβ', 'πολιτική προστασία', 'πυροσβεστικής', 'πυρκαγιές', 'κλιματικής κρίσης', 'κλιματικής']","['περιφέρεια', 'αερίου', 'ενέργειας', 'φυσικού', 'υποδομών', 'φυσικού αερίου', 'ευρώ']","['εκκλησίας', 'παναγίου τάφου', 'παναγίου', 'θεόφιλος', 'τάφου', 'πατριάρχης', 'ημών']","['ροές', 'μετανάστευση', 'τουρκία', 'σύνορα', 'frontex', 'πρόσφυγες', 'μετανάστευσης']","['greece', 'european', 'europe', 'growth', 'people', 'believe', 'think']","['νατο', 'alliance', 'πολιτισμού', 'nato', 'μουσείο', 'γαλλίας', 'γαλλία']","['επενδύσεων', 'ανάπτυξη', 'ανάκαμψης', 'επενδύσεις', 'valdis', 'τράπεζα', 'ενέργειας']","['que', 'de', 'en', 'la', 'el', 'los', 'σαμαράς']","['νησί', 'ευρωπαϊκού', 'τουρκία', 'αστυπάλαιας', 'ενέργειας', 'αιγύπτου', 'αστυπάλαια']","['γερμανία', 'καγκελάριο', 'νομίζω', 'μέρκελ', 'άνγκελα μέρκελ', 'άνγκελα', 'βρούμε']","['τσίπρα', 'κύριε μητσοτάκη', 'λέτε', 'είπατε', 'βουλή', 'κάνετε', 'βουλευτές']","['λαός', 'εκλογές', 'ξέρει', 'ευρώ', 'θέλουν', 'ξέρει κόσμος', 'συριζα']"
